player_name,market_key,market_description,bookmaker,outcome,odds_decimal,prop_line,description,projection_type,projection,edge,implied_prob
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.37,10.5,Luguentz Dort,,,,0.7299270072992701
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.53,11.5,Luguentz Dort,,,,0.6535947712418301
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.76,12.5,Luguentz Dort,,,,0.5681818181818182
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.04,13.5,Luguentz Dort,,,,0.49019607843137253
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.38,14.5,Luguentz Dort,,,,0.42016806722689076
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.82,15.5,Luguentz Dort,,,,0.3546099290780142
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.25,16.5,Luguentz Dort,,,,0.3076923076923077
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.07,17.5,Chet Holmgren,,,,0.9345794392523364
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.09,18.5,Chet Holmgren,,,,0.9174311926605504
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.14,19.5,Chet Holmgren,,,,0.8771929824561404
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.18,20.5,Chet Holmgren,,,,0.8474576271186441
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.25,21.5,Chet Holmgren,,,,0.8
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.32,22.5,Chet Holmgren,,,,0.7575757575757576
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.41,23.5,Chet Holmgren,,,,0.7092198581560284
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.52,24.5,Chet Holmgren,,,,0.6578947368421053
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.65,25.5,Chet Holmgren,,,,0.6060606060606061
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.8,26.5,Chet Holmgren,,,,0.5555555555555556
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.0,27.5,Chet Holmgren,,,,0.5
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.24,28.5,Chet Holmgren,,,,0.4464285714285714
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.52,29.5,Chet Holmgren,,,,0.3968253968253968
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.82,30.5,Chet Holmgren,,,,0.3546099290780142
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.2,31.5,Chet Holmgren,,,,0.3125
Chet Holmgren,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.6,32.5,Chet Holmgren,,,,0.2777777777777778
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.07,21.5,Pascal Siakam,,,,0.9345794392523364
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.11,22.5,Pascal Siakam,,,,0.9009009009009008
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.14,23.5,Pascal Siakam,,,,0.8771929824561404
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.18,24.5,Pascal Siakam,,,,0.8474576271186441
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.24,25.5,Pascal Siakam,,,,0.8064516129032259
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.3,26.5,Pascal Siakam,,,,0.7692307692307692
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.37,27.5,Pascal Siakam,,,,0.7299270072992701
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.45,28.5,Pascal Siakam,,,,0.6896551724137931
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.56,29.5,Pascal Siakam,,,,0.641025641025641
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.69,30.5,Pascal Siakam,,,,0.591715976331361
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.85,31.5,Pascal Siakam,,,,0.5405405405405405
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.04,32.5,Pascal Siakam,,,,0.49019607843137253
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.24,33.5,Pascal Siakam,,,,0.4464285714285714
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.52,34.5,Pascal Siakam,,,,0.3968253968253968
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.82,35.5,Pascal Siakam,,,,0.3546099290780142
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.2,36.5,Pascal Siakam,,,,0.3125
Pascal Siakam,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.65,37.5,Pascal Siakam,,,,0.273972602739726
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.2,4.5,Aaron Wiggins,,,,0.8333333333333334
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.3,5.5,Aaron Wiggins,,,,0.7692307692307692
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.43,6.5,Aaron Wiggins,,,,0.6993006993006994
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.62,7.5,Aaron Wiggins,,,,0.6172839506172839
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.85,8.5,Aaron Wiggins,,,,0.5405405405405405
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.16,9.5,Aaron Wiggins,,,,0.4629629629629629
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.54,10.5,Aaron Wiggins,,,,0.39370078740157477
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.94,11.5,Aaron Wiggins,,,,0.3401360544217687
Aaron Wiggins,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.4,12.5,Aaron Wiggins,,,,0.29411764705882354
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.03,10.5,Andrew Nembhard,,,,0.970873786407767
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.07,11.5,Andrew Nembhard,,,,0.9345794392523364
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.11,12.5,Andrew Nembhard,,,,0.9009009009009008
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.17,13.5,Andrew Nembhard,,,,0.8547008547008548
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.24,14.5,Andrew Nembhard,,,,0.8064516129032259
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.32,15.5,Andrew Nembhard,,,,0.7575757575757576
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.43,16.5,Andrew Nembhard,,,,0.6993006993006994
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.6,17.5,Andrew Nembhard,,,,0.625
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.78,18.5,Andrew Nembhard,,,,0.5617977528089888
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.02,19.5,Andrew Nembhard,,,,0.49504950495049505
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.32,20.5,Andrew Nembhard,,,,0.4310344827586207
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.72,21.5,Andrew Nembhard,,,,0.3676470588235294
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.1,22.5,Andrew Nembhard,,,,0.3225806451612903
Andrew Nembhard,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.7,23.5,Andrew Nembhard,,,,0.27027027027027023
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.08,9.5,Aaron Nesmith,,,,0.9259259259259258
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.13,10.5,Aaron Nesmith,,,,0.8849557522123894
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.18,11.5,Aaron Nesmith,,,,0.8474576271186441
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.25,12.5,Aaron Nesmith,,,,0.8
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.34,13.5,Aaron Nesmith,,,,0.7462686567164178
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.44,14.5,Aaron Nesmith,,,,0.6944444444444444
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.58,15.5,Aaron Nesmith,,,,0.6329113924050632
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.77,16.5,Aaron Nesmith,,,,0.5649717514124294
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.0,17.5,Aaron Nesmith,,,,0.5
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.22,18.5,Aaron Nesmith,,,,0.4504504504504504
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.54,19.5,Aaron Nesmith,,,,0.39370078740157477
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.94,20.5,Aaron Nesmith,,,,0.3401360544217687
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.35,21.5,Aaron Nesmith,,,,0.29850746268656714
Aaron Nesmith,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.8,22.5,Aaron Nesmith,,,,0.2631578947368421
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.04,2.5,Obi Toppin,,,,0.9615384615384615
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.13,3.5,Obi Toppin,,,,0.8849557522123894
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.31,4.5,Obi Toppin,,,,0.7633587786259541
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.56,5.5,Obi Toppin,,,,0.641025641025641
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.02,6.5,Obi Toppin,,,,0.49504950495049505
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.78,7.5,Obi Toppin,,,,0.3597122302158274
Obi Toppin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.8,8.5,Obi Toppin,,,,0.2631578947368421
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.02,3.5,Isaiah Hartenstein,,,,0.9803921568627451
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.06,4.5,Isaiah Hartenstein,,,,0.9433962264150942
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.14,5.5,Isaiah Hartenstein,,,,0.8771929824561404
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.28,6.5,Isaiah Hartenstein,,,,0.78125
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.49,7.5,Isaiah Hartenstein,,,,0.6711409395973155
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.82,8.5,Isaiah Hartenstein,,,,0.5494505494505494
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.28,9.5,Isaiah Hartenstein,,,,0.4385964912280702
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.94,10.5,Isaiah Hartenstein,,,,0.3401360544217687
Isaiah Hartenstein,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.8,11.5,Isaiah Hartenstein,,,,0.2631578947368421
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.0,2.5,Andrew Nembhard,,,,1.0
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.02,3.5,Andrew Nembhard,,,,0.9803921568627451
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.07,4.5,Andrew Nembhard,,,,0.9345794392523364
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.2,5.5,Andrew Nembhard,,,,0.8333333333333334
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.37,6.5,Andrew Nembhard,,,,0.7299270072992701
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.69,7.5,Andrew Nembhard,,,,0.591715976331361
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.24,8.5,Andrew Nembhard,,,,0.4464285714285714
Andrew Nembhard,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.05,9.5,Andrew Nembhard,,,,0.3278688524590164
Bennedict Mathurin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.05,1.5,Bennedict Mathurin,,,,0.9523809523809523
Bennedict Mathurin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.21,2.5,Bennedict Mathurin,,,,0.8264462809917356
Bennedict Mathurin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.49,3.5,Bennedict Mathurin,,,,0.6711409395973155
Bennedict Mathurin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.04,4.5,Bennedict Mathurin,,,,0.49019607843137253
Bennedict Mathurin,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.94,5.5,Bennedict Mathurin,,,,0.3401360544217687
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.03,2.5,Alex Caruso,,,,0.970873786407767
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.1,3.5,Alex Caruso,,,,0.9090909090909091
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.25,4.5,Alex Caruso,,,,0.8
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.5,5.5,Alex Caruso,,,,0.6666666666666666
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.94,6.5,Alex Caruso,,,,0.5154639175257733
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.64,7.5,Alex Caruso,,,,0.3787878787878788
Alex Caruso,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.8,8.5,Alex Caruso,,,,0.2631578947368421
Aaron Nesmith,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.03,2.5,Aaron Nesmith,,,,0.970873786407767
Aaron Nesmith,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.14,3.5,Aaron Nesmith,,,,0.8771929824561404
Aaron Nesmith,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.32,4.5,Aaron Nesmith,,,,0.7575757575757576
Aaron Nesmith,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.65,5.5,Aaron Nesmith,,,,0.6060606060606061
Aaron Nesmith,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.24,6.5,Aaron Nesmith,,,,0.4464285714285714
Aaron Nesmith,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.2,7.5,Aaron Nesmith,,,,0.3125
Myles Turner,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.03,2.5,Myles Turner,,,,0.970873786407767
Myles Turner,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.13,3.5,Myles Turner,,,,0.8849557522123894
Myles Turner,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.3,4.5,Myles Turner,,,,0.7692307692307692
Myles Turner,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.58,5.5,Myles Turner,,,,0.6329113924050632
Myles Turner,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.16,6.5,Myles Turner,,,,0.4629629629629629
Myles Turner,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.98,7.5,Myles Turner,,,,0.33557046979865773
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.02,5.5,Pascal Siakam,,,,0.9803921568627451
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.07,6.5,Pascal Siakam,,,,0.9345794392523364
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.15,7.5,Pascal Siakam,,,,0.8695652173913044
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.28,8.5,Pascal Siakam,,,,0.78125
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.45,9.5,Pascal Siakam,,,,0.6896551724137931
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.74,10.5,Pascal Siakam,,,,0.5747126436781609
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.18,11.5,Pascal Siakam,,,,0.4587155963302752
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.82,12.5,Pascal Siakam,,,,0.3546099290780142
Pascal Siakam,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.7,13.5,Pascal Siakam,,,,0.27027027027027023
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.01,2.5,T.J. McConnell,,,,0.9900990099009901
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.05,3.5,T.J. McConnell,,,,0.9523809523809523
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.13,4.5,T.J. McConnell,,,,0.8849557522123894
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.26,5.5,T.J. McConnell,,,,0.7936507936507936
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.47,6.5,T.J. McConnell,,,,0.6802721088435374
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.8,7.5,T.J. McConnell,,,,0.5555555555555556
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.32,8.5,T.J. McConnell,,,,0.4310344827586207
T.J. McConnell,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.05,9.5,T.J. McConnell,,,,0.3278688524590164
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.03,5.5,Jalen Williams,,,,0.970873786407767
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.08,6.5,Jalen Williams,,,,0.9259259259259258
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.18,7.5,Jalen Williams,,,,0.8474576271186441
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.34,8.5,Jalen Williams,,,,0.7462686567164178
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.57,9.5,Jalen Williams,,,,0.6369426751592356
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,1.98,10.5,Jalen Williams,,,,0.5050505050505051
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,2.54,11.5,Jalen Williams,,,,0.39370078740157477
Jalen Williams,player_rebounds_assists_alternate,Alternate Rebounds + Assists (Over/Under),FanDuel,Over,3.4,12.5,Jalen Williams,,,,0.29411764705882354
Myles Turner,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.23,0.5,Myles Turner,,,,0.8130081300813008
Myles Turner,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.08,1.5,Myles Turner,,,,0.4807692307692307
Chet Holmgren,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.29,0.5,Chet Holmgren,,,,0.7751937984496123
Chet Holmgren,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.44,1.5,Chet Holmgren,,,,0.4098360655737705
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.1,0.5,Aaron Nesmith,,,,0.9090909090909091
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,1.53,1.5,Aaron Nesmith,,,,0.6535947712418301
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.78,2.5,Aaron Nesmith,,,,0.3597122302158274
Aaron Nesmith,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,2.8,2.5,Aaron Nesmith,,,,0.35714285714285715
Tyrese Haliburton,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.0,2.5,Tyrese Haliburton,,,,0.3333333333333333
Luguentz Dort,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.2,2.5,Luguentz Dort,,,,0.3125
Shai Gilgeous-Alexander,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.85,2.5,Shai Gilgeous-Alexander,,,,0.2597402597402597
Jalen Williams,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,3.9,2.5,Jalen Williams,,,,0.25641025641025644
Myles Turner,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,4.6,2.5,Myles Turner,,,,0.2173913043478261
Alex Caruso,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,4.6,2.5,Alex Caruso,,,,0.2173913043478261
Obi Toppin,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,4.6,2.5,Obi Toppin,,,,0.2173913043478261
Pascal Siakam,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,5.2,2.5,Pascal Siakam,,,,0.1923076923076923
Chet Holmgren,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,5.7,2.5,Chet Holmgren,,,,0.17543859649122806
Andrew Nembhard,player_threes_alternate,Alternate Three-Pointers (Over/Under),FanDuel,Over,5.8,2.5,Andrew Nembhard,,,,0.1724137931034483
